ITMNUM;PRICE_NET;PRICE_BRU;CURRENCY;PRILIST;CUSGRP
HOMELINESET70M000104DE;493.68000; ;1;SPL19-0062;100006151
HOMELINESPSSET602000101DE;255.79000; ;1;SPL19-0062;100006151
HOMELINESPSSET602000104DE;255.79000; ;1;SPL19-0062;100006151
HOMELINESPSSET602000214DE;255.79000; ;1;SPL19-0062;100006151
HOMELINESPSSET602000216DE;255.79000; ;1;SPL19-0062;100006151
HOMELINESPSSET702000101DE;290.53000; ;1;SPL19-0062;100006151
HOMELINESPSSET702000104DE;290.53000; ;1;SPL19-0062;100006151
HOMELINESPSSET702000214DE;290.53000; ;1;SPL19-0062;100006151
HOMELINESPSSET702000216DE;290.53000; ;1;SPL19-0062;100006151
HOMELINESPSSET802000101DE;310.53000; ;1;SPL19-0062;100006151
HOMELINESPSSET802000104DE;310.53000; ;1;SPL19-0062;100006151
HOMELINESPSSET802000214DE;310.53000; ;1;SPL19-0062;100006151
HOMELINESPSSET802000216DE;310.53000; ;1;SPL19-0062;100006151
HOMELINESPSSET902000101DE;336.84000; ;1;SPL19-0062;100006151
HOMELINESPSSET902000104DE;336.84000; ;1;SPL19-0062;100006151
HOMELINESPSSET902000214DE;336.84000; ;1;SPL19-0062;100006151
HOMELINESPSSET902000216DE;336.84000; ;1;SPL19-0062;100006151
HOMELINESPSSET1002000101DE;362.11000; ;1;SPL19-0062;100006151
HOMELINESPSSET1002000104DE;362.11000; ;1;SPL19-0062;100006151
HOMELINESPSSET1002000214DE;362.11000; ;1;SPL19-0062;100006151
HOMELINESPSSET1002000216DE;362.11000; ;1;SPL19-0062;100006151
VIVA100000216DE;163.16000; ;1;SPL19-0062;100006151
VIVA100000101DE;163.16000; ;1;SPL19-0062;100006151
VIVA100000103DE;163.16000; ;1;SPL19-0062;100006151
VIVA100000104DE;163.16000; ;1;SPL19-0062;100006151
VIVA100000214DE;163.16000; ;1;SPL19-0062;100006151
VIVA60000101DE;118.95000; ;1;SPL19-0062;100006151
VIVA60000103DE;118.95000; ;1;SPL19-0062;100006151
VIVA60000104DE;118.95000; ;1;SPL19-0062;100006151
VIVA60000214DE;118.95000; ;1;SPL19-0062;100006151
VIVA60000216DE;118.95000; ;1;SPL19-0062;100006151
VIVA75000101DE;138.95000; ;1;SPL19-0062;100006151
VIVA75000103DE;138.95000; ;1;SPL19-0062;100006151
VIVA75000104DE;138.95000; ;1;SPL19-0062;100006151
VIVA75000214DE;138.95000; ;1;SPL19-0062;100006151
VIVA75000216DE;138.95000; ;1;SPL19-0062;100006151
VIVAHS100000101DE;65.26000; ;1;SPL19-0062;100006151
VIVAHS100000103DE;65.26000; ;1;SPL19-0062;100006151
VIVAHS100000104DE;65.26000; ;1;SPL19-0062;100006151
VIVAHS100000214DE;65.26000; ;1;SPL19-0062;100006151
VIVAHS100000216DE;65.26000; ;1;SPL19-0062;100006151
VIVAHS135000101DE;92.63000; ;1;SPL19-0062;100006151
VIVAHS135000103DE;92.63000; ;1;SPL19-0062;100006151
VIVAHS135000104DE;92.63000; ;1;SPL19-0062;100006151
VIVAHS135000214DE;92.63000; ;1;SPL19-0062;100006151
VIVAHS135000216DE;92.63000; ;1;SPL19-0062;100006151
VIVALED000101DE;44.21000; ;1;SPL19-0062;100006151
VIVALED000103DE;44.21000; ;1;SPL19-0062;100006151
VIVALED000104DE;44.21000; ;1;SPL19-0062;100006151
VIVALED000214DE;44.21000; ;1;SPL19-0062;100006151
VIVALED000216DE;44.21000; ;1;SPL19-0062;100006151
VIVAPANEL000101DE;33.68000; ;1;SPL19-0062;100006151
VIVAPANEL000103DE;33.68000; ;1;SPL19-0062;100006151
VIVAPANEL000104DE;33.68000; ;1;SPL19-0062;100006151
VIVAPANEL000214DE;33.68000; ;1;SPL19-0062;100006151
VIVAPANEL000216DE;33.68000; ;1;SPL19-0062;100006151
VIVAMS000101DE;82.63000; ;1;SPL19-0062;100006151
VIVAMS000103DE;82.63000; ;1;SPL19-0062;100006151
VIVAMS000104DE;82.63000; ;1;SPL19-0062;100006151
VIVAMS000214DE;82.63000; ;1;SPL19-0062;100006151
VIVAMS000216DE;82.63000; ;1;SPL19-0062;100006151
VIVASPS100000101DE;91.05000; ;1;SPL19-0062;100006151
VIVASPS60000101DE;76.00000; ;1;SPL19-0062;100006151
VIVASPS75000101DE;80.00000; ;1;SPL19-0062;100006151
VIVASET1002000101DE;253.00000; ;1;SPL19-0062;100006151
VIVASET1002000103DE;253.00000; ;1;SPL19-0062;100006151
VIVASET1002000104DE;253.00000; ;1;SPL19-0062;100006151
VIVASET1002000214DE;253.00000; ;1;SPL19-0062;100006151
VIVASET1002000216DE;253.00000; ;1;SPL19-0062;100006151
VIVASET1003000101DE;348.00000; ;1;SPL19-0062;100006151
VIVASET1003000103DE;348.00000; ;1;SPL19-0062;100006151
VIVASET1003000104DE;348.00000; ;1;SPL19-0062;100006151
VIVASET1003000214DE;348.00000; ;1;SPL19-0062;100006151
VIVASET1003000216DE;348.00000; ;1;SPL19-0062;100006151
VIVASET1004000101DE;358.50000; ;1;SPL19-0062;100006151
VIVASET1004000103DE;358.50000; ;1;SPL19-0062;100006151
VIVASET1004000104DE;358.50000; ;1;SPL19-0062;100006151
VIVASET1004000214DE;358.50000; ;1;SPL19-0062;100006151
VIVASET1004000216DE;358.50000; ;1;SPL19-0062;100006151
VIVASET1005000101DE;451.58000; ;1;SPL19-0062;100006151
VIVASET1005000103DE;451.58000; ;1;SPL19-0062;100006151
VIVASET1005000104DE;451.58000; ;1;SPL19-0062;100006151
VIVASET1005000214DE;451.58000; ;1;SPL19-0062;100006151
VIVASET1005000216DE;451.58000; ;1;SPL19-0062;100006151
VIVASET602000101DE;189.00000; ;1;SPL19-0062;100006151
VIVASET602000103DE;189.00000; ;1;SPL19-0062;100006151
VIVASET602000104DE;189.00000; ;1;SPL19-0062;100006151
VIVASET602000214DE;189.00000; ;1;SPL19-0062;100006151
VIVASET602000216DE;189.00000; ;1;SPL19-0062;100006151
VIVASET603000101DE;284.00000; ;1;SPL19-0062;100006151
VIVASET603000103DE;284.00000; ;1;SPL19-0062;100006151
VIVASET603000104DE;284.00000; ;1;SPL19-0062;100006151
VIVASET603000214DE;284.00000; ;1;SPL19-0062;100006151
VIVASET603000216DE;284.00000; ;1;SPL19-0062;100006151
VIVASET604000101DE;303.50000; ;1;SPL19-0062;100006151
VIVASET604000103DE;303.50000; ;1;SPL19-0062;100006151
VIVASET604000104DE;303.50000; ;1;SPL19-0062;100006151
VIVASET604000214DE;303.50000; ;1;SPL19-0062;100006151
VIVASET604000216DE;303.50000; ;1;SPL19-0062;100006151
VIVASET605000101DE;396.84000; ;1;SPL19-0062;100006151
VIVASET605000103DE;396.84000; ;1;SPL19-0062;100006151
VIVASET605000104DE;396.84000; ;1;SPL19-0062;100006151
VIVASET605000214DE;396.84000; ;1;SPL19-0062;100006151
VIVASET605000216DE;396.84000; ;1;SPL19-0062;100006151
VIVASET752000101DE;219.00000; ;1;SPL19-0062;100006151
VIVASET752000103DE;219.00000; ;1;SPL19-0062;100006151
VIVASET752000104DE;219.00000; ;1;SPL19-0062;100006151
VIVASET752000214DE;219.00000; ;1;SPL19-0062;100006151
VIVASET752000216DE;219.00000; ;1;SPL19-0062;100006151
VIVASET755000101DE;418.95000; ;1;SPL19-0062;100006151
VIVASET755000103DE;418.95000; ;1;SPL19-0062;100006151
VIVASET755000104DE;418.95000; ;1;SPL19-0062;100006151
VIVASET755000214DE;418.95000; ;1;SPL19-0062;100006151
VIVASET755000216DE;418.95000; ;1;SPL19-0062;100006151
VIVASET754000101DE;326.50000; ;1;SPL19-0062;100006151
VIVASET754000103DE;326.50000; ;1;SPL19-0062;100006151
VIVASET754000104DE;326.50000; ;1;SPL19-0062;100006151
VIVASET754000214DE;326.50000; ;1;SPL19-0062;100006151
VIVASET754000216DE;326.50000; ;1;SPL19-0062;100006151
VIVASET753000101DE;310.00000; ;1;SPL19-0062;100006151
VIVASET753000103DE;310.00000; ;1;SPL19-0062;100006151
VIVASET753000104DE;310.00000; ;1;SPL19-0062;100006151
VIVASET753000214DE;310.00000; ;1;SPL19-0062;100006151
VIVASET753000216DE;310.00000; ;1;SPL19-0062;100006151
VIVASET6042000101DE;303.50000; ;1;SPL19-0062;100006151
VIVASET6042000103DE;303.50000; ;1;SPL19-0062;100006151
VIVASET6042000104DE;303.50000; ;1;SPL19-0062;100006151
VIVASET6042000214DE;303.50000; ;1;SPL19-0062;100006151
VIVASET6042000216DE;303.50000; ;1;SPL19-0062;100006151
VIVASET6052000101DE;396.84000; ;1;SPL19-0062;100006151
VIVASET6052000103DE;396.84000; ;1;SPL19-0062;100006151
VIVASET6052000104DE;396.84000; ;1;SPL19-0062;100006151
VIVASET6052000214DE;396.84000; ;1;SPL19-0062;100006151
VIVASET6052000216DE;396.84000; ;1;SPL19-0062;100006151
VIVASET7542000101DE;326.50000; ;1;SPL19-0062;100006151
VIVASET7542000103DE;326.50000; ;1;SPL19-0062;100006151
VIVASET7542000104DE;326.50000; ;1;SPL19-0062;100006151
VIVASET7542000214DE;326.50000; ;1;SPL19-0062;100006151
VIVASET7542000216DE;326.50000; ;1;SPL19-0062;100006151
VIVASET7552000101DE;418.95000; ;1;SPL19-0062;100006151
VIVASET7552000103DE;418.95000; ;1;SPL19-0062;100006151
VIVASET7552000104DE;418.95000; ;1;SPL19-0062;100006151
VIVASET7552000214DE;418.95000; ;1;SPL19-0062;100006151
VIVASET7552000216DE;418.95000; ;1;SPL19-0062;100006151
VIVASET10042000101DE;358.50000; ;1;SPL19-0062;100006151
VIVASET10042000103DE;358.50000; ;1;SPL19-0062;100006151
VIVASET10042000104DE;358.50000; ;1;SPL19-0062;100006151
VIVASET10042000214DE;358.50000; ;1;SPL19-0062;100006151
VIVASET10042000216DE;358.50000; ;1;SPL19-0062;100006151
VIVASET10052000101DE;451.58000; ;1;SPL19-0062;100006151
VIVASET10052000103DE;451.58000; ;1;SPL19-0062;100006151
VIVASET10052000104DE;451.58000; ;1;SPL19-0062;100006151
VIVASET10052000214DE;451.58000; ;1;SPL19-0062;100006151
VIVASET10052000216DE;451.58000; ;1;SPL19-0062;100006151
LUNA100000101DE;276.84000; ;1;SPL19-0062;100006151
LUNA100000104DE;276.84000; ;1;SPL19-0062;100006151
LUNA100000214DE;276.84000; ;1;SPL19-0062;100006151
LUNA100000216DE;276.84000; ;1;SPL19-0062;100006151
LUNA80000101DE;226.32000; ;1;SPL19-0062;100006151
LUNA80000104DE;226.32000; ;1;SPL19-0062;100006151
LUNA80000214DE;226.32000; ;1;SPL19-0062;100006151
LUNA80000216DE;226.32000; ;1;SPL19-0062;100006151
LUNALED100000101DE;392.63000; ;1;SPL19-0062;100006151
LUNALED100000104DE;392.63000; ;1;SPL19-0062;100006151
LUNALED100000216DE;392.63000; ;1;SPL19-0062;100006151
LUNALED80000101DE;322.11000; ;1;SPL19-0062;100006151
LUNALED80000104DE;322.11000; ;1;SPL19-0062;100006151
LUNALED80000216DE;322.11000; ;1;SPL19-0062;100006151
LUNASET100000101DE;506.32000; ;1;SPL19-0062;100006151
LUNASET80000101DE;447.37000; ;1;SPL19-0062;100006151
MODENASET803000101DE;493.68000; ;1;SPL19-0062;100006151
MODENASET803000104DE;493.68000; ;1;SPL19-0062;100006151
MODENASET803000214DE;493.68000; ;1;SPL19-0062;100006151
MODENASET803000216DE;493.68000; ;1;SPL19-0062;100006151
MODENASET804000101DE;612.63000; ;1;SPL19-0062;100006151
MODENASET804000104DE;612.63000; ;1;SPL19-0062;100006151
MODENASET804000214DE;612.63000; ;1;SPL19-0062;100006151
MODENASET804000216DE;612.63000; ;1;SPL19-0062;100006151
MODENASET1003000101DE;549.47000; ;1;SPL19-0062;100006151
MODENASET1003000104DE;549.47000; ;1;SPL19-0062;100006151
MODENASET1003000214DE;549.47000; ;1;SPL19-0062;100006151
MODENASET1003000216DE;549.47000; ;1;SPL19-0062;100006151
MODENASET1004000101DE;672.63000; ;1;SPL19-0062;100006151
MODENASET1004000104DE;672.63000; ;1;SPL19-0062;100006151
MODENASET1004000214DE;672.63000; ;1;SPL19-0062;100006151
MODENASET1004000216DE;672.63000; ;1;SPL19-0062;100006151
PSP66000101DE;114.74000; ;1;SPL19-0062;100006151
PSP75000101DE;122.11000; ;1;SPL19-0062;100006151
PSP90000101DE;126.32000; ;1;SPL19-0062;100006151
PSP100000101DE;130.53000; ;1;SPL19-0062;100006151
NEROXLSET000101DE;756.84000; ;1;SPL19-0062;100006151
NEROXLSET000104DE;756.84000; ;1;SPL19-0062;100006151
NEROXLSET000216DE;756.84000; ;1;SPL19-0062;100006151
TERAMO000101DE;194.74000; ;1;SPL19-0062;100006151
TERAMO000104DE;194.74000; ;1;SPL19-0062;100006151
TERAMO000214DE;194.74000; ;1;SPL19-0062;100006151
TERAMO000216DE;194.74000; ;1;SPL19-0062;100006151
TERAMOSET1003000101DE;443.16000; ;1;SPL19-0062;100006151
TERAMOSET1003000104DE;443.16000; ;1;SPL19-0062;100006151
TERAMOSET1003000214DE;443.16000; ;1;SPL19-0062;100006151
TERAMOSET1003000216DE;443.16000; ;1;SPL19-0062;100006151
TERAMOSET1004000101DE;540.00000; ;1;SPL19-0062;100006151
TERAMOSET1004000104DE;540.00000; ;1;SPL19-0062;100006151
TERAMOSET1004000214DE;540.00000; ;1;SPL19-0062;100006151
TERAMOSET1004000216DE;540.00000; ;1;SPL19-0062;100006151
TERAMOSET1005000101DE;578.95000; ;1;SPL19-0062;100006151
TERAMOSET1005000104DE;578.95000; ;1;SPL19-0062;100006151
TERAMOSET1005000214DE;578.95000; ;1;SPL19-0062;100006151
TERAMOSET1005000216DE;578.95000; ;1;SPL19-0062;100006151
TERAMOSET1006000101DE;675.79000; ;1;SPL19-0062;100006151
TERAMOSET1006000104DE;675.79000; ;1;SPL19-0062;100006151
TERAMOSET1006000214DE;675.79000; ;1;SPL19-0062;100006151
TERAMOSET1006000216DE;675.79000; ;1;SPL19-0062;100006151
LIVONO000101DE;242.11000; ;1;SPL19-0062;100006151
LIVONO000104DE;242.11000; ;1;SPL19-0062;100006151
LIVONO000214DE;242.11000; ;1;SPL19-0062;100006151
LIVONO000216DE;242.11000; ;1;SPL19-0062;100006151
LIVONOSET1003000101DE;489.47000; ;1;SPL19-0062;100006151
LIVONOSET1003000104DE;489.47000; ;1;SPL19-0062;100006151
LIVONOSET1003000214DE;489.47000; ;1;SPL19-0062;100006151
LIVONOSET1003000216DE;489.47000; ;1;SPL19-0062;100006151
LIVONOSET1004000101DE;585.26000; ;1;SPL19-0062;100006151
LIVONOSET1004000104DE;585.26000; ;1;SPL19-0062;100006151
LIVONOSET1004000214DE;585.26000; ;1;SPL19-0062;100006151
LIVONOSET1004000216DE;585.26000; ;1;SPL19-0062;100006151
LIVONOSET1005000101DE;625.26000; ;1;SPL19-0062;100006151
LIVONOSET1005000104DE;625.26000; ;1;SPL19-0062;100006151
LIVONOSET1005000214DE;625.26000; ;1;SPL19-0062;100006151
LIVONOSET1005000216DE;625.26000; ;1;SPL19-0062;100006151
LIVONOSET1006000101DE;721.05000; ;1;SPL19-0062;100006151
LIVONOSET1006000104DE;721.05000; ;1;SPL19-0062;100006151
LIVONOSET1006000214DE;721.05000; ;1;SPL19-0062;100006151
LIVONOSET1006000216DE;721.05000; ;1;SPL19-0062;100006151
ARGOSSET000101DE;664.21000; ;1;SPL19-0062;100006151
ARGOSSET000103DE;664.21000; ;1;SPL19-0062;100006151
ARGOSSET000104DE;664.21000; ;1;SPL19-0062;100006151
ARGOSSET000216DE;664.21000; ;1;SPL19-0062;100006151
AURELIONXLSET000101DE;777.89000; ;1;SPL19-0062;100006151
AURELIONXLSET000103DE;777.89000; ;1;SPL19-0062;100006151
AURELIONXLSET000104DE;777.89000; ;1;SPL19-0062;100006151
AURELIONXLSET000204DE;777.89000; ;1;SPL19-0062;100006151
AURELIONXLSET000214DE;777.89000; ;1;SPL19-0062;100006151
AURELIONXLSET000216DE;777.89000; ;1;SPL19-0062;100006151
PCROSS1;9.47000; ;1;SPL19-0062;100006151
PCROSS2;12.63000; ;1;SPL19-0062;100006151
PCROSS3;5.26000; ;1;SPL19-0062;100006151
PCROSS4;26.00000; ;1;SPL19-0062;100006151
PCROSS7;21.05000; ;1;SPL19-0062;100006151
P0542214;95.00000; ;1;SPL19-0063;100006168
P0542214;95.00000; ;1;SPL19-0063;100006168
P0542276;95.00000; ;1;SPL19-0063;100006168
P0542278;95.00000; ;1;SPL19-0063;100006168
P0542284;95.00000; ;1;SPL19-0063;100006168
P0542314;100.00000; ;1;SPL19-0063;100006168
P0542376;100.00000; ;1;SPL19-0063;100006168
P0542378;100.00000; ;1;SPL19-0063;100006168
P0542384;100.00000; ;1;SPL19-0063;100006168
P0542445;26.00000; ;1;SPL19-0063;100006168
P0542476;26.00000; ;1;SPL19-0063;100006168
P0542496;26.00000; ;1;SPL19-0063;100006168
P0542576;49.00000; ;1;SPL19-0063;100006168
P0542645;41.00000; ;1;SPL19-0063;100006168
P0542676;41.00000; ;1;SPL19-0063;100006168
P0542696;41.00000; ;1;SPL19-0063;100006168
P0542745;66.00000; ;1;SPL19-0063;100006168
P0542776;66.00000; ;1;SPL19-0063;100006168
P0542796;66.00000; ;1;SPL19-0063;100006168
P0542976;65.00000; ;1;SPL19-0063;100006168
P0543476;60.00000; ;1;SPL19-0063;100006168
P0543576;55.00000; ;1;SPL19-0063;100006168
P0543976;90.00000; ;1;SPL19-0063;100006168
P0548476;65.00000; ;1;SPL19-0063;100006168
P0548478;65.00000; ;1;SPL19-0063;100006168
P0548484;65.00000; ;1;SPL19-0063;100006168
P0560024;169.00000; ;1;SPL19-0063;100006168
P0560076;169.00000; ;1;SPL19-0063;100006168
P0560084;169.00000; ;1;SPL19-0063;100006168
P0560085;169.00000; ;1;SPL19-0063;100006168
P0560091;169.00000; ;1;SPL19-0063;100006168
P0560099;169.00000; ;1;SPL19-0063;100006168
P0560124;188.00000; ;1;SPL19-0063;100006168
P0560176;188.00000; ;1;SPL19-0063;100006168
P0560184;188.00000; ;1;SPL19-0063;100006168
P0560185;188.00000; ;1;SPL19-0063;100006168
P0560191;188.00000; ;1;SPL19-0063;100006168
P0560199;188.00000; ;1;SPL19-0063;100006168
P0560214;65.00000; ;1;SPL19-0063;100006168
P0560276;65.00000; ;1;SPL19-0063;100006168
P0560278;65.00000; ;1;SPL19-0063;100006168
P0560284;65.00000; ;1;SPL19-0063;100006168
P0560324;189.00000; ;1;SPL19-0063;100006168
P0560376;189.00000; ;1;SPL19-0063;100006168
P0560384;189.00000; ;1;SPL19-0063;100006168
P0560385;189.00000; ;1;SPL19-0063;100006168
P0560391;189.00000; ;1;SPL19-0063;100006168
P0560399;189.00000; ;1;SPL19-0063;100006168
P0560424;115.00000; ;1;SPL19-0063;100006168
P0560476;115.00000; ;1;SPL19-0063;100006168
P0560484;115.00000; ;1;SPL19-0063;100006168
P0560485;115.00000; ;1;SPL19-0063;100006168
P0560491;115.00000; ;1;SPL19-0063;100006168
P0560499;115.00000; ;1;SPL19-0063;100006168
P0560624;65.00000; ;1;SPL19-0063;100006168
P0560676;65.00000; ;1;SPL19-0063;100006168
P0560684;65.00000; ;1;SPL19-0063;100006168
P0560685;65.00000; ;1;SPL19-0063;100006168
P0560691;65.00000; ;1;SPL19-0063;100006168
P0560699;65.00000; ;1;SPL19-0063;100006168
P0560824;39.00000; ;1;SPL19-0063;100006168
P0560876;39.00000; ;1;SPL19-0063;100006168
P0560884;39.00000; ;1;SPL19-0063;100006168
P0560891;39.00000; ;1;SPL19-0063;100006168
P0560899;39.00000; ;1;SPL19-0063;100006168
P0560924;160.00000; ;1;SPL19-0063;100006168
P0560976;160.00000; ;1;SPL19-0063;100006168
P0560984;160.00000; ;1;SPL19-0063;100006168
P0560985;160.00000; ;1;SPL19-0063;100006168
P0560991;160.00000; ;1;SPL19-0063;100006168
P0560999;160.00000; ;1;SPL19-0063;100006168
P0561124;67.00000; ;1;SPL19-0063;100006168
P0561176;67.00000; ;1;SPL19-0063;100006168
P0561184;67.00000; ;1;SPL19-0063;100006168
P0561185;67.00000; ;1;SPL19-0063;100006168
P0561191;67.00000; ;1;SPL19-0063;100006168
P0561199;67.00000; ;1;SPL19-0063;100006168
P0561224;65.00000; ;1;SPL19-0063;100006168
P0561276;65.00000; ;1;SPL19-0063;100006168
P0561284;65.00000; ;1;SPL19-0063;100006168
P0561291;65.00000; ;1;SPL19-0063;100006168
P0561299;65.00000; ;1;SPL19-0063;100006168
P0561424;139.00000; ;1;SPL19-0063;100006168
P0561476;139.00000; ;1;SPL19-0063;100006168
P0561484;139.00000; ;1;SPL19-0063;100006168
P0561485;139.00000; ;1;SPL19-0063;100006168
P0561491;139.00000; ;1;SPL19-0063;100006168
P0561499;139.00000; ;1;SPL19-0063;100006168
P0561692;39.00000; ;1;SPL19-0063;100006168
P0562076;179.00000; ;1;SPL19-0063;100006168
P0562084;179.00000; ;1;SPL19-0063;100006168
P0562085;179.00000; ;1;SPL19-0063;100006168
P0562091;179.00000; ;1;SPL19-0063;100006168
P0562099;179.00000; ;1;SPL19-0063;100006168
P0567278;85.00000; ;1;SPL19-0063;100006168
P0567284;85.00000; ;1;SPL19-0063;100006168
P0567376;95.00000; ;1;SPL19-0063;100006168
P0567378;95.00000; ;1;SPL19-0063;100006168
P0567384;95.00000; ;1;SPL19-0063;100006168
P0567414;145.00000; ;1;SPL19-0063;100006168
P0567476;145.00000; ;1;SPL19-0063;100006168
P0567478;145.00000; ;1;SPL19-0063;100006168
P0567484;145.00000; ;1;SPL19-0063;100006168
P0567584;70.00000; ;1;SPL19-0063;100006168
P0567684;69.00000; ;1;SPL19-0063;100006168
P0567691;69.00000; ;1;SPL19-0063;100006168
P0567784;125.00000; ;1;SPL19-0063;100006168
P0567791;125.00000; ;1;SPL19-0063;100006168
P0567884;45.00000; ;1;SPL19-0063;100006168
P0567891;45.00000; ;1;SPL19-0063;100006168
P0568114;140.00000; ;1;SPL19-0063;100006168
P0568178;140.00000; ;1;SPL19-0063;100006168
P0568184;140.00000; ;1;SPL19-0063;100006168
P0570184;185.00000; ;1;SPL19-0063;100006168
P0570484;122.00000; ;1;SPL19-0063;100006168
P0571184;185.00000; ;1;SPL19-0063;100006168
P0571284;185.00000; ;1;SPL19-0063;100006168
P0577684;67.00000; ;1;SPL19-0063;100006168
P0577884;43.50000; ;1;SPL19-0063;100006168
P0580476;119.50000; ;1;SPL19-0063;100006168
P0580484;119.50000; ;1;SPL19-0063;100006168
P0580485;119.50000; ;1;SPL19-0063;100006168
P0580491;119.50000; ;1;SPL19-0063;100006168
P0580499;119.50000; ;1;SPL19-0063;100006168
P0580514;100.00000; ;1;SPL19-0063;100006168
P0580584;100.00000; ;1;SPL19-0063;100006168
P0580591;100.00000; ;1;SPL19-0063;100006168
P0580599;100.00000; ;1;SPL19-0063;100006168
P0581476;143.50000; ;1;SPL19-0063;100006168
P0581484;143.50000; ;1;SPL19-0063;100006168
P0581485;143.50000; ;1;SPL19-0063;100006168
P0581491;143.50000; ;1;SPL19-0063;100006168
P0581499;143.50000; ;1;SPL19-0063;100006168
P0581514;131.50000; ;1;SPL19-0063;100006168
P0581584;131.50000; ;1;SPL19-0063;100006168
P0581591;131.50000; ;1;SPL19-0063;100006168
P0581599;131.50000; ;1;SPL19-0063;100006168
P0582076;63.00000; ;1;SPL19-0063;100006168
P0582084;63.00000; ;1;SPL19-0063;100006168
P0582091;63.00000; ;1;SPL19-0063;100006168
P0582099;63.00000; ;1;SPL19-0063;100006168
P0582176;20.00000; ;1;SPL19-0063;100006168
P0582178;20.00000; ;1;SPL19-0063;100006168
P0582184;20.00000; ;1;SPL19-0063;100006168
P0582276;68.00000; ;1;SPL19-0063;100006168
P0582284;68.00000; ;1;SPL19-0063;100006168
P0582289;68.00000; ;1;SPL19-0063;100006168
P0582291;68.00000; ;1;SPL19-0063;100006168
P0582299;68.00000; ;1;SPL19-0063;100006168
P0586914;220.00000; ;1;SPL19-0063;100006168
P0586984;220.00000; ;1;SPL19-0063;100006168
P0586991;220.00000; ;1;SPL19-0063;100006168
P0586999;220.00000; ;1;SPL19-0063;100006168
P0587014;270.00000; ;1;SPL19-0063;100006168
P0587076;270.00000; ;1;SPL19-0063;100006168
P0587084;270.00000; ;1;SPL19-0063;100006168
P0587085;270.00000; ;1;SPL19-0063;100006168
P0587091;270.00000; ;1;SPL19-0063;100006168
P0587099;270.00000; ;1;SPL19-0063;100006168
P0587676;68.00000; ;1;SPL19-0063;100006168
P0587684;68.00000; ;1;SPL19-0063;100006168
P0587685;68.00000; ;1;SPL19-0063;100006168
P0587691;68.00000; ;1;SPL19-0063;100006168
P0587699;68.00000; ;1;SPL19-0063;100006168
P0587714;52.00000; ;1;SPL19-0063;100006168
P0587784;52.00000; ;1;SPL19-0063;100006168
P0587791;52.00000; ;1;SPL19-0063;100006168
P0587799;52.00000; ;1;SPL19-0063;100006168
P0587814;40.50000; ;1;SPL19-0063;100006168
P0587876;40.50000; ;1;SPL19-0063;100006168
P0587884;40.50000; ;1;SPL19-0063;100006168
P0587891;40.50000; ;1;SPL19-0063;100006168
P0587899;40.50000; ;1;SPL19-0063;100006168
P8000001;551.00000; ;1;SPL19-0063;100006168
P8000002;269.00000; ;1;SPL19-0063;100006168
P8000003;264.00000; ;1;SPL19-0063;100006168
P8000010;639.00000; ;1;SPL19-0063;100006168
P8000011;415.00000; ;1;SPL19-0063;100006168
P8000014;562.50000; ;1;SPL19-0063;100006168
P8000015;330.00000; ;1;SPL19-0063;100006168
P8000039;667.00000; ;1;SPL19-0063;100006168
P8000040;415.00000; ;1;SPL19-0063;100006168
P8000043;488.00000; ;1;SPL19-0063;100006168
P8000044;269.00000; ;1;SPL19-0063;100006168
P8000047;743.00000; ;1;SPL19-0063;100006168
P8000048;583.00000; ;1;SPL19-0063;100006168
P8000049;349.00000; ;1;SPL19-0063;100006168
P8000061;612.00000; ;1;SPL19-0063;100006168
P8000062;360.00000; ;1;SPL19-0063;100006168
P8000063;503.50000; ;1;SPL19-0063;100006168
P8000064;468.50000; ;1;SPL19-0063;100006168
P8000065;612.00000; ;1;SPL19-0063;100006168
P8000066;360.00000; ;1;SPL19-0063;100006168
P8000067;503.50000; ;1;SPL19-0063;100006168
P8000068;468.50000; ;1;SPL19-0063;100006168
P8000069;612.00000; ;1;SPL19-0063;100006168
P8000070;360.00000; ;1;SPL19-0063;100006168
P8000071;503.50000; ;1;SPL19-0063;100006168
P8000072;468.50000; ;1;SPL19-0063;100006168
P8000082;551.00000; ;1;SPL19-0063;100006168
P8000083;651.00000; ;1;SPL19-0063;100006168
